ACK_ID,ROW_ORDER,PEN_CONTRIB_EMPLR_NAME,PEN_CONTRIB_EMPLR_EIN,PEN_CONTRIB_EMPLR_AMT,PEN_CONTRIB_EMPLR_CBA_EXP_IND,PEN_CONTRIB_EMPLR_CBA_EXP_DATE,PEN_CONTR_EMPLR_MULTI_RATE_IND,PEN_CONTR_EMPLR_MULTI_RATE_AMT,PEN_CONTRIB_EMPLR_BASE_CD,PEN_CONTR_EMPLR_OTH_BASE_TEXT
"20141014181746P030017963887003",3,"OCEAN SHIPS INC","760144274",3763995,"1","2016-05-31","1",0,"4","AS ACTUARIALLY DETERMINED"
"20141014181746P030017963887003",2,"INTREPID PERSONNEL & PROVISIONING","223701168",4248904,"1","2017-06-30","1",0,"4","AS ACTUARIALLY DETERMINED"
"20141014181746P030017963887003",1,"MAERSK LINE LTD","136122611",7725692,"1","2017-08-31","1",0,"4","AS ACTUARIALLY DETERMINED"
"20141014190610P040020241917001",1,,,,"0",,"0",,,
"20141014190646P030018046895001",1,,,,"0",,"0",,,
"20141014212816P040051096129001",1,,,,"0",,"0",,,
"20141015065505P040020082719001",1,,,,"0",,"0",,,
"20141015075057P030020589949001",1,,,,"0",,"0",,,
"20141015075114P040020104079004",5,"J&K PLUMBING & HEATING CO.","150582234",578560,,"2014-04-30",,10.27,"1",
"20141015075114P040020104079004",4,"FREY & CAMPBELL INC.","160793475",908231,,"2014-04-30",,10.27,"1",
"20141015075114P040020104079004",3,"POSTLER & JAECKLE CORP.","160874552",1446100,,"2014-04-30",,10.27,"1",
"20141015075114P040020104079004",2,"KIMBLE MECHANICAL CONTRACTORS","160929440",1096542,,"2014-04-30",,10.27,"1",
"20141015075114P040020104079004",1,"BURNS BROS CONTRACTORS","150520969",2077909,,"2014-04-30",,10.27,"1",
"20141015075322P040020104943001",1,,,,"0",,"0",,,
"20141015082751P030052262673001",1,,,,"0",,"0",,,
"20141015085209P040020658413001",1,,,,"0",,"0",,,
"20141015085414P030018596015001",1,,,,"0",,"0",,,
"20141015093320P030018652351001",6,,,,"0",,"0",,,
"20141015093320P030018652351001",5,,,,"0",,"0",,,
"20141015093320P030018652351001",4,,,,"0",,"0",,,
"20141015093320P030018652351001",3,,,,"0",,"0",,,
"20141015093320P030018652351001",2,,,,"0",,"0",,,
"20141015093320P030018652351001",1,,,,"0",,"0",,,
"20141015093400P030018653903001",1,,,,"0",,"0",,,
"20141015095558P030018698735001",1,"SUPERVALU 4","410617000",130445,"1",,,130445,"4","ANNUAL"
"20141014182448P040020206493001",1,,,,"0",,"0",,,
"20141014182449P040019508527001",1,,,,"0",,"0",,,
"20141014182806P040020208509001",1,,,,"0",,"0",,,
"20141014182824P030017979375005",1,"HARTCO INSULATION","731504533",5141,,"2011-07-15",,.66,"1",
"20141014195739P040019610799001",1,,,,"0",,"0",,,
"20141014214033P040019657919001",1,,,,"0",,"0",,,
"20141015065810P040020083935001",1,,,,"0",,"0",,,
"20141015065833P040020084175001",1,,,,"0",,"0",,,
"20141015065909P030018547247001",1,,,,"0",,"0",,,
"20141015065929P030018547343001",4,"GREATER CLEVELAND MOVING PICTURE PROJE","516115679",2087,"0","2014-01-01","0",9.5,"3",
"20141015065929P030018547343001",3,"CINEMA 20","999999999",3761,"0","2014-05-13","0",23.2,"4","PERCENT PER HOURLY RATE"
"20141015065929P030018547343001",2,"GREAT LAKES SCIENCE CENTER","311258412",6695,"0","2014-10-01","0",20.3,"4","PERCENT PER HOURLY RATE"
"20141015065929P030018547343001",1,"CASCIA LLC","341927193",7604,"0","2013-12-31","0",12.35,"4","PERCENT PER HOURLY RATE"
"20141015075509P040020105775001",1,,,,"0",,"0",,,
"20141015075741P040020108063001",6,,,,"0",,"0",,,
"20141015075741P040020108063001",5,,,,"0",,"0",,,
"20141015075741P040020108063001",4,,,,"0",,"0",,,
"20141015075741P040020108063001",3,,,,"0",,"0",,,
"20141015075741P040020108063001",2,,,,"0",,"0",,,
"20141015075741P040020108063001",1,,,,"0",,"0",,,
"20141015075803P030052197697001",1,,,,"0",,"0",,,
"20141015075859P040020108575001",1,"LOCAL 803 H W & P FUND","132851614",9706,"0","2013-12-31","0",3.5,"1",
"20141015082814P040020123551001",1,,,,"0",,"0",,,
"20141015091547P030051625175001",1,,,,"0",,"0",,,
"20141015093433P040050192343001",1,,,,"0",,"0",,,
"20141015093519P040002728537001",6,"SHOPRITE SUPERMARKETS, INC.","221705981",3071484,,"2013-10-19",,334,"4","FT MONTH WORKED"
"20141015093519P040002728537001",5,"VILLAGE SUPERMARKETS, INC.","221576170",3316321,,"2013-10-19",,334,"4","FT MONTH WORKED"
"20141015093519P040002728537001",4,"INSERRA SUPERMARKETS, INC.","221710174",4650469,,"2013-10-19",,334,"4","FT MONTH WORKED"
"20141015093519P040002728537001",3,"FOODARAMA SUPERMARKETS, INC","221729304",4282180,,"2013-10-19",,334,"4","FT MONTH WORKED"
"20141015093519P040002728537001",2,"PATHMARK","131890974",4622046,,"2016-12-03",,313.26,"4","FT MONTH WORKED"
"20141015093519P040002728537001",1,"STOP & SHOP","043061447",8414180,,"2014-02-08",,334,"4","FT MONTH WORKED"
"20141015093554P030018660527001",3,,,,"0",,"0",,,
"20141015093554P030018660527001",2,,,,"0",,"0",,,
"20141015093554P030018660527001",1,,,,"0",,"0",,,
"20141015095810P030018702287001",6,,,,"0",,"0",,,
"20141015095810P030018702287001",5,,,,"0",,"0",,,
"20141015095810P030018702287001",4,,,,"0",,"0",,,
"20141015095810P030018702287001",3,,,,"0",,"0",,,
"20141015095810P030018702287001",2,,,,"0",,"0",,,
"20141015095810P030018702287001",1,,,,"0",,"0",,,
"20141014173647P030050443431001",1,,,,"0",,"0",,,
"20141014173710P030002781833001",6,,,,"0",,"0",,,
"20141014173710P030002781833001",5,,,,"0",,"0",,,
"20141014173710P030002781833001",4,,,,"0",,"0",,,
"20141014173710P030002781833001",3,,,,"0",,"0",,,
"20141014173710P030002781833001",2,,,,"0",,"0",,,
"20141014173710P030002781833001",1,,,,"0",,"0",,,
"20141015152522P030019138223001",1,,,,"0",,"0",,,
"20141015155132P030019185311001",6,,,,"0",,"0",,,
"20141015155132P030019185311001",5,,,,"0",,"0",,,
"20141015155132P030019185311001",4,,,,"0",,"0",,,
"20141015155132P030019185311001",3,,,,"0",,"0",,,
"20141015155132P030019185311001",2,,,,"0",,"0",,,
"20141015155132P030019185311001",1,,,,"0",,"0",,,
"20141015155154P040020617247001",1,,,,"0",,"0",,,
"20141015145616P040020575983001",1,,,,"0",,"0",,,
"20141015145630P030021216973001",1,,,,"0",,"0",,,
"20141015145722P040020577791001",1,,,,"0",,"0",,,
"20141015151116P040020594143001",1,,,,"0",,"0",,,
"20141015155224P040020617759001",6,,,,"0",,"0",,,
"20141015155224P040020617759001",5,,,,"0",,"0",,,
"20141015155224P040020617759001",4,,,,"0",,"0",,,
"20141015155224P040020617759001",3,,,,"0",,"0",,,
"20141015155224P040020617759001",2,,,,"0",,"0",,,
"20141015155224P040020617759001",1,,,,"0",,"0",,,
"20141015160652P040021485117001",1,,,,"0",,"0",,,
"20141015160723P040021486557001",6,,,,"0",,"0",,,
"20141015160723P040021486557001",5,,,,"0",,"0",,,
"20141015160723P040021486557001",4,,,,"0",,"0",,,
"20141015160723P040021486557001",3,,,,"0",,"0",,,
"20141015160723P040021486557001",2,,,,"0",,"0",,,
"20141015160723P040021486557001",1,,,,"0",,"0",,,
"20141015160742P030021344733001",1,,,,"0",,"0",,,
"20141015162859P030019271903001",1,,,,"0",,"0",,,
"20141015152713P030019142223001",1,,,,"0",,"0",,,
"20141015155304P030021312397001",3,"JOINT BOARD OF THE ELECTRICIAN INDUSTRY","130891035",349974,"0",,"1",,,
"20141015155304P030021312397001",2,"AFSCME DC 37","136209963",1032910,"0",,"1",,,
"20141015155304P030021312397001",1,"BSEIU LOCAL 32B HEALTH FUND","132928869",662269,"0",,"1",,,
"20141015162938P030019273935001",1,,,,"0",,"0",,,
"20141015163019P040051364919001",1,,,,"0",,"0",,,
"20141015152853P040021411277001",1,,,,"0",,"0",,,
"20141015152905P040020608239001",6,,,,"0",,"0",,,
"20141015152905P040020608239001",5,,,,"0",,"0",,,
"20141015152905P040020608239001",4,,,,"0",,"0",,,
"20141015152905P040020608239001",3,,,,"0",,"0",,,
"20141015152905P040020608239001",2,,,,"0",,"0",,,
"20141015152905P040020608239001",1,,,,"0",,"0",,,
"20141015152921P030019145487001",1,,,,"0",,"0",,,
"20141015154040P040021428973001",1,,,,"0",,"0",,,
"20141015155423P040020620015001",6,,,,"0",,"0",,,
"20141015155423P040020620015001",5,,,,"0",,"0",,,
"20141015155423P040020620015001",4,,,,"0",,"0",,,
"20141015155423P040020620015001",3,,,,"0",,"0",,,
"20141015155423P040020620015001",2,,,,"0",,"0",,,
"20141015155423P040020620015001",1,,,,"0",,"0",,,
"20141015155500P030019195807001",1,,,,"0",,"0",,,
"20141015155525P030052770279001",1,,,,"0",,"0",,,
"20141015161121P040002805273001",1,,,,"0",,"0",,,
"20141015151207P040020594895001",1,,,,"0",,"0",,,
"20141015151223P030019112127001",1,,,,"0",,"0",,,
"20141015154141P040004511237001",1,,,,"0",,"0",,,
"20141015155548P040020622527001",1,,,,"0",,"0",,,
"20141015101645P040020210367001",1,,,,"0",,"0",,,
"20141015101713P030018730687001",1,,,,"0",,"0",,,
"20141015101716P030018730847001",6,,,,"0",,"0",,,
"20141015101716P030018730847001",5,,,,"0",,"0",,,
"20141015101716P030018730847001",4,,,,"0",,"0",,,
"20141015101716P030018730847001",3,,,,"0",,"0",,,
"20141015101716P030018730847001",2,,,,"0",,"0",,,
"20141015101716P030018730847001",1,,,,"0",,"0",,,
"20141015151319P040020596463001",1,,,,"0",,"0",,,
"20141015151321P040020596479001",1,,,,"0",,"0",,,
"20141015161428P040021496573001",1,,,,"0",,"0",,,
"20141015161451P040021496957001",6,,,,"0",,"0",,,
"20141015161451P040021496957001",5,,,,"0",,"0",,,
"20141015161451P040021496957001",4,,,,"0",,"0",,,
"20141015161451P040021496957001",3,,,,"0",,"0",,,
"20141015161451P040021496957001",2,,,,"0",,"0",,,
"20141015161451P040021496957001",1,,,,"0",,"0",,,
"20141015143312P030019074719001",6,,,,"0",,"0",,,
"20141015143312P030019074719001",5,,,,"0",,"0",,,
"20141015143312P030019074719001",4,,,,"0",,"0",,,
"20141015143312P030019074719001",3,,,,"0",,"0",,,
"20141015143312P030019074719001",2,,,,"0",,"0",,,
"20141015143312P030019074719001",1,,,,"0",,"0",,,
"20141015144635P030019083519001",3,"CURA & BORGES FISHING CORP","042604463",1485,"0","2013-12-31","0",165,"4","PER TRIP"
"20141015144635P030019083519001",2,"M&P FISHING CORP","042770669",1650,"0","2013-12-31","0",165,"4","PER TRIP"
"20141015144635P030019083519001",1,"SAI FISHING INC.","300064791",330,"0","2013-12-31","0",165,"4","PER TRIP"
"20141015144638P040020557151001",1,,,,"0",,"0",,,
"20141015144647P040020557423001",5,"MADISON SQUARE GARDEN, L.P.","133793835",125080,"0","2015-09-30","0",45,"2",
"20141015144647P040020557423001",4,"UNITE HEALTH CENTER, INC.","135563408",109209,"0","2015-10-06","0",45,"2",
"20141015144647P040020557423001",3,"NEDERLANDER PRODUCING CO OF AMERICA","132615544",168358,"0","2016-06-30","0",45,"2",
"20141015144647P040020557423001",2,"THE SHUBERT ORGANIZATION, INC.","132751366",297178,"0","2016-06-30","0",45,"2",
"20141015144647P040020557423001",1,"LINCOLN CENTER THEATRE","131847137",403380,"0","2015-08-31","0",45,"2",
"20141015144727P040020558895001",1,,,,"0",,"0",,,
"20141015150001P030021221837001",1,,,,"0",,"0",,,
"20141015150027P030053170657002",5,"MONTANO CONCRETE CORP","999999999",20278,,"2023-12-31",,4,"1",
"20141015150027P030053170657002",4,"KIEWIT BLDG GROUP","999999999",46230,,"2023-12-31",,4,"1",
"20141015150027P030053170657002",3,"KIEWIT POWER CONSTRUCTORS CO","999999999",49176,,"2023-12-31",,4,"1",
"20141015150027P030053170657002",2,"BYERLY & COSYLEON INC.","840860044",50460,,"2023-12-31",,4,"1",
"20141015150027P030053170657002",1,"G C ZARNAS & COMPANY , INC.","999999999",56656,,"2023-12-31",,4,"1",
"20141015153032P040020609215001",1,,,,"0",,"0",,,
"20141015143347P040051000855001",1,,,,"0",,"0",,,
"20141015153107P040021416189001",1,,,,"0",,"0",,,
"20141015153110P040021416221002",4,"GUIDELINE PLBG & HTG","382475531",509647,"1","2014-05-31","1",11.4,"1",
"20141015153110P040021416221002",3,"WESTERN MECHANICAL CONTRACTORS INC","382492950",744727,"1","2014-05-31","1",11.4,"1",
"20141015153110P040021416221002",2,"DE-CAL","383023202",884324,"1","2014-05-31","1",11.4,"1",
"20141015153110P040021416221002",1,"JOHN E GREEN P&H INC","380607500",1099514,"1","2014-05-31","1",11.4,"1",
"20141015154410P030021302109001",6,,,,"0",,"0",,,
"20141015154410P030021302109001",5,,,,"0",,"0",,,
"20141015154410P030021302109001",4,,,,"0",,"0",,,
"20141015154410P030021302109001",3,,,,"0",,"0",,,
"20141015154410P030021302109001",2,,,,"0",,"0",,,
"20141015154410P030021302109001",1,,,,"0",,"0",,,
"20141015155809P030019205935001",6,,,,"0",,"0",,,
"20141015155809P030019205935001",5,,,,"0",,"0",,,
"20141015155809P030019205935001",4,,,,"0",,"0",,,
"20141015155809P030019205935001",3,,,,"0",,"0",,,
"20141015155809P030019205935001",2,,,,"0",,"0",,,
"20141015155809P030019205935001",1,,,,"0",,"0",,,
"20141015155817P030019206287001",1,,,,"0",,"0",,,
"20141015155844P030019207375001",2,,,,"0",,"0",,,
"20141015155844P030019207375001",1,,,,"0",,"0",,,
"20141015155855P030019208175001",1,,,,"0",,"0",,,
"20141015153140P040020610479001",1,"MICRO CONTACTS","112009050",3542,,,,.5,"1",
"20141015153215P030019150671001",6,,,,"0",,"0",,,
"20141015153215P030019150671001",5,,,,"0",,"0",,,
"20141015153215P030019150671001",4,,,,"0",,"0",,,
"20141015153215P030019150671001",3,,,,"0",,"0",,,
"20141015153215P030019150671001",2,,,,"0",,"0",,,
"20141015153215P030019150671001",1,,,,"0",,"0",,,
"20141015153218P040051169575001",6,,,,"0",,"0",,,
"20141015153218P040051169575001",5,,,,"0",,"0",,,
"20141015153218P040051169575001",4,,,,"0",,"0",,,
"20141015153218P040051169575001",3,,,,"0",,"0",,,
"20141015153218P040051169575001",2,,,,"0",,"0",,,
"20141015153218P040051169575001",1,,,,"0",,"0",,,
"20141015143426P040051003623001",2,"MCCABE, HAMILTON & RENNY, CO. LTD.","990148704",447289,"1",,"0",20.45,"1",
"20141015143426P040051003623001",1,"MATSON TERMINALS, INC.","940662450",5263183,"1",,"0",20.45,"1",
"20141015143537P030021179293001",1,,,,"0",,"0",,,
"20141015143626P040020540223001",1,,,,"0",,"0",,,
"20141015143716P030021185069001",1,,,,"0",,"0",,,
"20141015143809P030021187405001",1,,,,"0",,"0",,,
"20141015144932P030019086447001",7,"AMERICAN BUILDING MAINTENANCE JANITORIAL SERVICES","200928900",169086,"0","2015-12-31","1",.7,"1",
"20141015144932P030019086447001",6,"WATERBURY HOUSING AUTHORITY","061281134",195381,"0","2016-06-30","0",.14,"4","PER DOLLAR OF GROSS WAGE"
"20141015144932P030019086447001",5,"SUN SERVICES","141865786",219435,"0","2015-12-31","0",.7,"1",
"20141015144932P030019086447001",4,"NORWALK HOUSING AUTHORITY","066000414",342868,"0","2014-03-31","0",.18,"4","PER DOLLAR OF GROSS WAGE"
"20141015144932P030019086447001",3,"DTZ CORP","770698582",376009,"0","2015-12-31","0",.7,"1",
"20141015144932P030019086447001",2,"CAPITOL CARPET CONTRACTORS","061004436",414506,"0","2015-12-31","1",.7,"1",
"20141015144932P030019086447001",1,"NEW HAVEN PARKING AUTHORITY","061281134",762668,"0","2015-06-30","0",.17,"4","PER DOLLAR OF GROSS WAGE"
"20141015151639P040020601839001",1,,,,"0",,"0",,,
"20141015151641P030019122479001",1,,,,"0",,"0",,,
"20141015160105P040020629983014",4,"JAMES G. DAVIS CONSTRUCTION","540799423",311032,"1",,"1",2.71,"1",
"20141015160105P040020629983014",3,"TRAYLOR/SKANSA/JAY/J/V","272990108",374448,"1",,"1",2.71,"1",
"20141015160105P040020629983014",2,"FORT MYER CONSTRUCTION","540956585",506485,"1",,"1",3,"1",
"20141015160105P040020629983014",1,"CAPITAL PAVING","521543117",551260,"1",,"1",2.75,"1",
"20141015162022P040002807369001",1,,,,"0",,"0",,,
"20141015162042P030019250703001",1,,,,"0",,"0",,,
"20141015162133P030019252863001",1,,,,"0",,"0",,,
"20141015162144P040051350759001",6,,,,"0",,"0",,,
"20141015162144P040051350759001",5,,,,"0",,"0",,,
"20141015162144P040051350759001",4,,,,"0",,"0",,,
"20141015162144P040051350759001",3,,,,"0",,"0",,,
"20141015162144P040051350759001",2,,,,"0",,"0",,,
"20141015162144P040051350759001",1,,,,"0",,"0",,,
"20141015162203P030019254367001",5,"TEAMSTERS LOCAL UNION NO. 469","221010250",86492,"0","2013-12-31","0",8.4,"1",
"20141015162203P030019254367001",4,"HENKELS & MCCOY","231535602",226106,"1",,"1",,,
"20141015162203P030019254367001",3,"SIX FLAGS GREAT ADVENTURE, LLC","208398235",81701,"0","2014-12-31","0",5.78,"1",
"20141015162203P030019254367001",2,"KINDER MORGAN","760661680",228139,"0","2016-01-31","0",5.3,"1",
"20141015162203P030019254367001",1,"CONTICO CORP","222461848",209896,"0","2014-04-30","0",7.78,"1",
"20141015162209P040051351175001",6,,,,"0",,"0",,,
"20141015162209P040051351175001",5,,,,"0",,"0",,,
"20141015162209P040051351175001",4,,,,"0",,"0",,,
"20141015162209P040051351175001",3,,,,"0",,"0",,,
"20141015162209P040051351175001",2,,,,"0",,"0",,,
"20141015162209P040051351175001",1,,,,"0",,"0",,,
"20141015150317P030021225837001",1,"CO-OP CITY (RIVERBAY)","132571433",1478613,"0","2014-06-08","0",268.74,"4","PER MEMBER PER MONTH"
"20141015151707P030019123327001",1,,,,"0",,"0",,,
"20141015151718P040020602255001",1,,,,"0",,"0",,,
"20141015151751P030019125039001",1,,,,"0",,"0",,,
"20141015151757P030019125295001",6,,,,"0",,"0",,,
"20141015151757P030019125295001",5,,,,"0",,"0",,,
"20141015151757P030019125295001",4,,,,"0",,"0",,,
"20141015151757P030019125295001",3,,,,"0",,"0",,,
"20141015151757P030019125295001",2,,,,"0",,"0",,,
"20141015151757P030019125295001",1,,,,"0",,"0",,,
"20141015160316P030019218815001",1,,,,"0",,"0",,,
"20141015162231P030019255807001",1,,,,"0",,"0",,,
"20141015150338P040020583583001",1,,,,"0",,"0",,,
"20141015150359P040020583967001",1,,,,"0",,"0",,,
"20141015151956P040021399533001",6,,,,"0",,"0",,,
"20141015151956P040021399533001",5,,,,"0",,"0",,,
"20141015151956P040021399533001",4,,,,"0",,"0",,,
"20141015151956P040021399533001",3,,,,"0",,"0",,,
"20141015151956P040021399533001",2,,,,"0",,"0",,,
"20141015151956P040021399533001",1,,,,"0",,"0",,,
"20141015152015P040020604143001",1,,,,"0",,"0",,,
"20141015152021P030019129727001",1,,,,"0",,"0",,,
"20141015152047P040020605535001",1,,,,"0",,"0",,,
"20141015153512P040021423517001",6,,,,"0",,"0",,,
"20141015153512P040021423517001",5,,,,"0",,"0",,,
"20141015153512P040021423517001",4,,,,"0",,"0",,,
"20141015153512P040021423517001",3,,,,"0",,"0",,,
"20141015153512P040021423517001",2,,,,"0",,"0",,,
"20141015153512P040021423517001",1,,,,"0",,"0",,,
"20141015160409P040021478045001",6,,,,"0",,"0",,,
"20141015160409P040021478045001",5,,,,"0",,"0",,,
"20141015160409P040021478045001",4,,,,"0",,"0",,,
"20141015160409P040021478045001",3,,,,"0",,"0",,,
"20141015160409P040021478045001",2,,,,"0",,"0",,,
"20141015160409P040021478045001",1,,,,"0",,"0",,,
"20141015162314P040053036209001",1,,,,"0",,"0",,,
"20141015150605P030021230125001",1,,,,"0",,"0",,,
"20141015150628P030021230861001",1,,,,"0",,"0",,,
"20141015154810P030004353125001",1,,,,"0",,"0",,,
"20141015162438P040021504973001",6,,,,"0",,"0",,,
"20141015162438P040021504973001",5,,,,"0",,"0",,,
"20141015162438P040021504973001",4,,,,"0",,"0",,,
"20141015162438P040021504973001",3,,,,"0",,"0",,,
"20141015162438P040021504973001",2,,,,"0",,"0",,,
"20141015162438P040021504973001",1,,,,"0",,"0",,,
"20141015162449P040021505085001",1,,,,"0",,"0",,,
"20141015162452P030002926793001",1,,,,"0",,"0",,,
"20141015162510P040021505533001",1,,,,"0",,"0",,,
"20141015145333P030002910601001",1,,,,"0",,"0",,,
"20141015153604P030019158655001",1,,,,"0",,"0",,,
"20141015153617P030019159199001",1,,,,"0",,"0",,,
"20141015153720P040002796665001",1,,,,"0",,"0",,,
"20141015154944P030021309981001",1,,,,"0",,"0",,,
"20141015162802P030019269519001",1,,,,"0",,"0",,,
"20141015144029P040020548207001",1,,,,"0",,"0",,,
"20141015144044P030052560775001",1,,,,"0",,"0",,,
"20141015144132P040020549647001",1,,,,"0",,"0",,,
"20141015144241P040021332045001",1,,,,"0",,"0",,,
"20141015144252P030019078271001",1,,,,"0",,"0",,,
"20141015152144P030019131807001",1,,,,"0",,"0",,,
"20141015152200P040051132551001",1,,,,"0",,"0",,,
"20141015153818P040020613423001",6,,,,"0",,"0",,,
"20141015153818P040020613423001",5,,,,"0",,"0",,,
"20141015153818P040020613423001",4,,,,"0",,"0",,,
"20141015153818P040020613423001",3,,,,"0",,"0",,,
"20141015153818P040020613423001",2,,,,"0",,"0",,,
"20141015153818P040020613423001",1,,,,"0",,"0",,,
"20141015155055P030052753639001",1,,,,"0",,"0",,,
"20141015145516P030052600567001",1,,,,"0",,"0",,,
"20141015152247P030019133983001",1,,,,"0",,"0",,,
"20141015152311P030019134975001",1,,,,"0",,"0",,,
"20141027080757P030069256887001",1,,,,"0",,"0",,,
"20141029145454P040026613663001",1,,,,"0",,"0",,,
"20141028082749P030025490415001",1,,,,"0",,"0",,,
"20141028091253P040072061921001",1,,,,"0",,"0",,,
"20141028153214P040026152607001",6,,,,"0",,"0",,,
"20141028153214P040026152607001",5,,,,"0",,"0",,,
"20141028153214P040026152607001",4,,,,"0",,"0",,,
"20141028153214P040026152607001",3,,,,"0",,"0",,,
"20141028153214P040026152607001",2,,,,"0",,"0",,,
"20141028153214P040026152607001",1,,,,"0",,"0",,,
"20141027093146P030025194847001",1,,,,"0",,"0",,,
"20141028162115P040070428727001",1,,,,"0",,"0",,,
"20141029180620P040026633759001",1,,,,"0",,"0",,,
"20141029193805P040026641855001",1,,,,"0",,"0",,,
"20141027111140P040025679663001",1,,,,"0",,"0",,,
"20141024100935P040025477661001",6,,,,"0",,"0",,,
"20141024100935P040025477661001",5,,,,"0",,"0",,,
"20141024100935P040025477661001",4,,,,"0",,"0",,,
"20141024100935P040025477661001",3,,,,"0",,"0",,,
"20141024100935P040025477661001",2,,,,"0",,"0",,,
"20141024100935P040025477661001",1,,,,"0",,"0",,,
"20141030154707P030029379005001",1,,,,"0",,"0",,,
"20141030161121P040026759919001",1,,,,"0",,"0",,,
"20141024122143P030024174431001",1,,,,"0",,"0",,,
"20141028180323P030025549311001",1,,,,"0",,"0",,,
"20141029042102P030025851855001",6,,,,"0",,"0",,,
"20141029042102P030025851855001",5,,,,"0",,"0",,,
"20141029042102P030025851855001",4,,,,"0",,"0",,,
"20141029042102P030025851855001",3,,,,"0",,"0",,,
"20141029042102P030025851855001",2,,,,"0",,"0",,,
"20141029042102P030025851855001",1,,,,"0",,"0",,,
"20141029070054P030025981695001",1,,,,"0",,"0",,,
"20141030081457P030074506049001",1,"CGM ACOUSTICS, INC.","061208403",1542696,,"2014-04-30",,8.1,"1",
"20141030181245P030029432669001",1,,,,"0",,"0",,,
"20141030184757P040026857375001",1,,,,"0",,"0",,,
"20141030200233P040029184397001",1,,,,"0",,"0",,,
"20141027122549P030025210207001",1,,,,"0",,"0",,,
"20141029094303P040026424735001",1,,,,"0",,"0",,,
"20141030233528P030026729919001",1,,,,"0",,"0",,,
"20141030101949P030029273165001",1,,,,"0",,"0",,,
"20141028125005P030028250125001",1,,,,"0",,"0",,,
"20141031180541P030027300975001",1,,,,"0",,"0",,,
"20141102084552P040030187101001",1,,,,"0",,"0",,,
"20141027152523P030025231743001",1,,,,"0",,"0",,,
"20141031082958P040074392263005",5,"URS ENERGY AND CONSTRUCTION","340217470",891347,,"2017-11-30",,8.17,"1",
"20141031082958P040074392263005",4,"SELINSKY FORCE","208865828",909746,"1",,,8.17,"1",
"20141031082958P040074392263005",3,"R.G. SMITH COMPANY","340678463",1183461,,"2016-04-30",,8.17,"1",
"20141031082958P040074392263005",2,"MOHAWK RE-BAR SERVICES","341321288",417685,"1",,,8.17,"1",
"20141031082958P040074392263005",1,"CHAPMAN CORPORATION","251116939",690860,,"2017-11-30",,8.17,"1",
"20141024151411P030026064989001",5,"PRAIRIE MECHANICAL","721523962",352956,,"2014-06-07","1",,"1",
"20141024151411P030026064989001",4,"GRUNWALD MECHANICAL","455256922",333571,,"2014-06-07","1",,"1",
"20141024151411P030026064989001",3,"MIDWEST MECHANICAL CONTRACTORS OF N","470075388",602521,,"2014-06-07","1",,"1",
"20141024151411P030026064989001",2,"MAINELLI MECHANICAL CONTRACTORS INC","470526712",1345702,,"2014-06-07","1",,"1",
"20141024151411P030026064989001",1,"THE WALDINGER CORPORATION","421230944",333571,,"2014-06-07","1",,"1",
"20141027161319P030005831877001",1,,,,"0",,"0",,,
"20141024155913P040025588125001",6,,,,"0",,"0",,,
"20141024155913P040025588125001",5,,,,"0",,"0",,,
"20141024155913P040025588125001",4,,,,"0",,"0",,,
"20141024155913P040025588125001",3,,,,"0",,"0",,,
"20141024155913P040025588125001",2,,,,"0",,"0",,,
"20141024155913P040025588125001",1,,,,"0",,"0",,,
"20141029132201P030026124975001",1,,,,"0",,"0",,,
"20141030115711P030029290557001",1,,,,"0",,"0",,,
"20141031092847P040074479351001",1,,,,"0",,"0",,,
"20141031100438P030026909999001",1,,,,"0",,"0",,,
"20141015181321P030021467757001",1,,,,"0",,"0",,,
"20141015181322P030021467789001",1,,,,"0",,"0",,,
"20141015193026P040020766383001",1,,,,"0",,"0",,,
"20141016031746P030019662399002",1,"MARYLAND JOCKEY CLUB OF BALTO CITY","520403840",581607,,"2013-12-31",,.25,"4","PERCENTAGE OF RACING HAND"
"20141016181701P030020011887001",1,,,,"0",,"0",,,
"20141016213437P030022162733001",1,,,,"0",,"0",,,
"20141015175251P040021626797001",1,,,,"0",,"0",,,
"20141015183438P040020740863003",7,"MAERSK LINE, LTD.","136122611",2784238,,"2017-09-30",,0,"4","11.70% OF GROSS WAGES"
"20141015183438P040020740863003",6,"STATE OF ALASKA","920065008",1463023,,"2014-06-30",,0,"4","11.70% OF GROSS WAGES"
"20141015183438P040020740863003",5,"APL MARINE SERVICES","201760878",1509265,,"2015-09-30",,0,"4","11.70% OF GROSS WAGES"
"20141015183438P040020740863003",4,"MARINE PERSONNEL & PROVISIONING","135549627",1598059,"1","2015-01-14",,0,"4","11.70% OF GROSS WAGES"
"20141015183438P040020740863003",3,"OSG SHIP MANAGEMENT, INC.","133589004",1774436,,"2020-06-15",,0,"4","11.70% OF GROSS WAGES"
"20141015183438P040020740863003",2,"MATSON NAVIGATION COMPANY","940662400",2289310,,"2018-08-15",,0,"4","11.70% OF GROSS WAGES"
"20141015183438P040020740863003",1,"HORIZON LINES, LLC","552279637",2557442,"1","2017-06-15",,0,"4","11.70% OF GROSS WAGES"
"20141015183618P030021496765001",1,,,,"0",,"0",,,
"20141016035524P030053861335004",1,"IBT LOCAL 264","160863993",88534,,,,1.75,"4","MEMBER"
